content_id,url,title,content_type,current_category,proposed_domain,target_agency,jurisdiction,authority_status,audit_status,risk_level,verified_at,official_source_link_count,inbound_links,text_len,reason,recommended_action,priority
tools:subsidy-settlement-checker,/tools/subsidy-settlement-checker,보조금 정산 체크리스트 — e나라도움 정산 전 자가점검,tools,,04_예산회계,UNSPECIFIED,LOCAL,SILMU_INTERPRETATION,UPDATE,HIGH,,0,4,766,R-TL1 계산·판단 결과에 기준일/근거 버전 표기 없음 ; R-TL2 면책·한계 문구 없음 (금액·기한 산출 도구) ; R-S3 thin content,도구에 기준일·근거조문·개정 반영일 표면 추가 ; 면책 문구 및 '기안 전 근거 재확인' 안내 추가,P0
tools:task-calendar,/tools/task-calendar,업무 할일 달력 — 공무원 월별 반복업무 일정 관리,tools,,99_미분류,UNSPECIFIED,UNSPECIFIED,SILMU_INTERPRETATION,UPDATE,HIGH,,0,563,6061,R-TL1 계산·판단 결과에 기준일/근거 버전 표기 없음 ; R-TL2 면책·한계 문구 없음 (금액·기한 산출 도구),도구에 기준일·근거조문·개정 반영일 표면 추가 ; 면책 문구 및 '기안 전 근거 재확인' 안내 추가,P0
tools:travel-calculator,/tools/travel-calculator,여비계산기 — 공무원 출장 교통비·숙박비·일비 자동 계산,tools,,02_복무,UNSPECIFIED,UNSPECIFIED,SILMU_INTERPRETATION,UPDATE,HIGH,,0,563,1897,R-TL1 계산·판단 결과에 기준일/근거 버전 표기 없음 ; R-TL2 면책·한계 문구 없음 (금액·기한 산출 도구),도구에 기준일·근거조문·개정 반영일 표면 추가 ; 면책 문구 및 '기안 전 근거 재확인' 안내 추가,P0
audit-cases:contract-period-extension-illegal,/audit-cases/contract-period-extension-illegal,정당한 사유 없는 계약기간 임의 연장으로 지방재정 손실 — 감사 지적 사례와 실무 대응 방법,audit-cases,,05_계약조달,UNSPECIFIED,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,1,4065,R-AC5 검증/출처 표면 없음,provenance 4분류 중 하나로 확정,P1
audit-cases:contract-termination-no-notice,/audit-cases/contract-termination-no-notice,이행 최고 없이 계약 해지 — 감사 지적 사례와 실무 대응 방법,audit-cases,,05_계약조달,UNSPECIFIED,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,1,2528,R-AC5 검증/출처 표면 없음,provenance 4분류 중 하나로 확정,P1
audit-cases:cost-calculation-indirect-cost-overrate,/audit-cases/cost-calculation-indirect-cost-overrate,원가계산 간접비율 과다 적용으로 예정가격 부풀린 사건 — 감사 지적 사례와 실무 대응 방법,audit-cases,,99_미분류,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,1,3879,R-AC5 검증/출처 표면 없음,provenance 4분류 중 하나로 확정,P1
audit-cases:direct-production-confirm-missing,/audit-cases/direct-production-confirm-missing,직접생산확인증명서 미징구 상태에서 중소기업 제품 수의계약 체결 — 감사 지적 사례와 실무 대응 방법,audit-cases,,99_미분류,LOCAL_GOVERNMENT,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,1,3721,R-AC5 검증/출처 표면 없음,provenance 4분류 중 하나로 확정,P1
audit-cases:disciplinary-action-request-delay,/audit-cases/disciplinary-action-request-delay,비위 사실 인지 후 징계의결 요구 1년 이상 지연 — 국가공무원법 위반 — 감사 지적 사례와 실무 대응 방법,audit-cases,,99_미분류,UNSPECIFIED,BOTH,UNVERIFIED,UPDATE,MEDIUM,,0,62,2735,R-AC5 검증/출처 표면 없음 ; R-C1 국가/지방 규정 동시 언급 + 적용 대상 미명시,provenance 4분류 중 하나로 확정 ; 적용 대상(기관유형) 명시,P1
audit-cases:goe-2021-accounting-disorder-construction,/audit-cases/goe-2021-accounting-disorder-construction,"회계질서 문란 — 계약 전 공사 진행, 사후 소급계약·변경계약 남용 — 감사 지적 사례와 실무 대응 방법",audit-cases,,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_PARTIAL,UPDATE,MEDIUM,2026-05-19,0,0,4814,"R-AC3 실제 감사보고서 출처이나 원문 URL·페이지·처분 미기재, 내부 backlog 문구 공개 노출 ; R-S1 내부링크 인바운드 0 (고아 페이지)",original_document_url·page·disposition 채우고 backlog 문구 제거 ; 허브(토픽/카테고리)에서 링크 연결,P1
audit-cases:goe-2021-bad-debt-write-off-violation,/audit-cases/goe-2021-bad-debt-write-off-violation,세입금 불납결손 처리 부적정 — 시효 미소멸 미수납액 결손 — 감사 지적 사례와 실무 대응 방법,audit-cases,,99_미분류,EDUCATION_OFFICE|PUBLIC_SCHOOL,UNSPECIFIED,OFFICIAL_PARTIAL,UPDATE,MEDIUM,2026-05-19,0,0,3901,"R-AC3 실제 감사보고서 출처이나 원문 URL·페이지·처분 미기재, 내부 backlog 문구 공개 노출 ; R-S1 내부링크 인바운드 0 (고아 페이지)",original_document_url·page·disposition 채우고 backlog 문구 제거 ; 허브(토픽/카테고리)에서 링크 연결,P1
audit-cases:goe-2021-credit-card-usage-improper,/audit-cases/goe-2021-credit-card-usage-improper,신용카드 사용 부적정 — 개인카드 선사용·포인트 미세입조치 — 감사 지적 사례와 실무 대응 방법,audit-cases,,99_미분류,EDUCATION_OFFICE|PUBLIC_SCHOOL,UNSPECIFIED,OFFICIAL_PARTIAL,UPDATE,MEDIUM,2026-05-19,0,0,4506,"R-AC3 실제 감사보고서 출처이나 원문 URL·페이지·처분 미기재, 내부 backlog 문구 공개 노출 ; R-S1 내부링크 인바운드 0 (고아 페이지)",original_document_url·page·disposition 채우고 backlog 문구 제거 ; 허브(토픽/카테고리)에서 링크 연결,P1
audit-cases:goe-2021-retirement-pension-mismanagement,/audit-cases/goe-2021-retirement-pension-mismanagement,퇴직적립금 세외 관리 부적정 — 교육공무직 DB형 퇴직연금 — 감사 지적 사례와 실무 대응 방법,audit-cases,,03_보수수당,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_PARTIAL,UPDATE,MEDIUM,2026-05-19,0,18,4006,"R-AC3 실제 감사보고서 출처이나 원문 URL·페이지·처분 미기재, 내부 backlog 문구 공개 노출",original_document_url·page·disposition 채우고 backlog 문구 제거,P1
audit-cases:goe-2021-suspense-cash-single-approval,/audit-cases/goe-2021-suspense-cash-single-approval,세입세출외현금 출납원 1인 결재 부적정 — 2인 이상 처리 의무 위반 — 감사 지적 사례와 실무 대응 방법,audit-cases,,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,OFFICIAL_PARTIAL,UPDATE,MEDIUM,2026-05-19,0,16,3835,"R-AC3 실제 감사보고서 출처이나 원문 URL·페이지·처분 미기재, 내부 backlog 문구 공개 노출",original_document_url·page·disposition 채우고 backlog 문구 제거,P1
audit-cases:goods-selection-committee-bypassed,/audit-cases/goods-selection-committee-bypassed,물품선정위원회 미구성·미심의 후 수의계약 체결로 특정 업체 특혜 의혹 — 감사 지적 사례와 실무 대응 방법,audit-cases,,06_재산물품,LOCAL_GOVERNMENT,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,1,3815,R-AC5 검증/출처 표면 없음,provenance 4분류 중 하나로 확정,P1
audit-cases:mas-contract-non-listed-product,/audit-cases/mas-contract-non-listed-product,MAS 목록 미등재 제품을 다수공급자계약으로 구매 처리 — 감사 지적 사례와 실무 대응 방법,audit-cases,,05_계약조달,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,1,3445,R-AC5 검증/출처 표면 없음,provenance 4분류 중 하나로 확정,P1
audit-cases:national-local-contract-law-mix,/audit-cases/national-local-contract-law-mix,국가계약법 적용 사업에 지방계약법 규정 혼용 적용 — 감사 지적 사례와 실무 대응 방법,audit-cases,,05_계약조달,LOCAL_GOVERNMENT,BOTH,UNVERIFIED,UPDATE,MEDIUM,,0,1,3764,R-AC5 검증/출처 표면 없음,provenance 4분류 중 하나로 확정,P1
audit-cases:private-contract-retroactive,/audit-cases/private-contract-retroactive,소급 수의계약 (선 이행 후 계약) — 감사 지적 사례와 실무 대응 방법,audit-cases,,05_계약조달,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,1,2453,R-AC5 검증/출처 표면 없음,provenance 4분류 중 하나로 확정,P1
audit-cases:quote-collection-same-vendor-double,/audit-cases/quote-collection-same-vendor-double,동일 업체 명의 분산을 통한 허위 비교견적서 2개 징구 사건 — 감사 지적 사례와 실무 대응 방법,audit-cases,,05_계약조달,LOCAL_GOVERNMENT,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,1,4378,R-AC5 검증/출처 표면 없음,provenance 4분류 중 하나로 확정,P1
audit-cases:school-budget-deadline-violation,/audit-cases/school-budget-deadline-violation,학교회계 예산 법정 확정 기한 초과 — 회계규칙 위반으로 학기 초 집행 차질 — 감사 지적 사례와 실무 대응,audit-cases,,04_예산회계,EDUCATION_OFFICE|PUBLIC_SCHOOL,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,1,3130,R-AC5 검증/출처 표면 없음,provenance 4분류 중 하나로 확정,P1
guides:annual-leave-guide,/guides/annual-leave-guide,연가 사용 및 관리 가이드,guides,,02_복무,UNSPECIFIED,BOTH,UNVERIFIED,UPDATE,MEDIUM,,0,3,1887,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:audit-frequent-issues,/guides/audit-frequent-issues,감사 빈출 지적 TOP 30 — 계약·예산·인사·보조금 분야별 정리,guides,,11_감사청렴,UNSPECIFIED,BOTH,UNVERIFIED,UPDATE,MEDIUM,,0,4,5920,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:bid-complete-1,/guides/bid-complete-1,입찰이란 무엇인가 — 경쟁입찰의 원칙과 종류 완전정복 1편,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,12,4507,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:bid-complete-10,/guides/bid-complete-10,입찰 Q&A 총정리 — 실무 20문답 완전정복 10편,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,21,4971,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-GD3 본문에 식별 가능한 법령명 없음,guides에도 authority metadata 표면 적용,P1
guides:bid-complete-2,/guides/bid-complete-2,예정가격 산정과 입찰 준비 — 입찰 완전정복 2편,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,19,4451,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:bid-complete-3,/guides/bid-complete-3,입찰 공고 완전 가이드 — 공고 기간·내용·방법 입찰 완전정복 3편,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,14,4354,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:bid-complete-4,/guides/bid-complete-4,입찰 참가자격 완전 가이드 — 제한·배제·사전심사 입찰 완전정복 4편,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,13,4382,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:bid-complete-5,/guides/bid-complete-5,개찰과 낙찰 방법 5가지 — 최저가·적격심사·종합평가 완전정복 5편,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,103,4732,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:bid-complete-6,/guides/bid-complete-6,전자입찰(나라장터) 실무 완전 가이드 — 입찰 완전정복 6편,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,16,4379,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-GD3 본문에 식별 가능한 법령명 없음,guides에도 authority metadata 표면 적용,P1
guides:bid-complete-7,/guides/bid-complete-7,입찰 무효와 유찰 — 재공고·수의계약 전환 입찰 완전정복 7편,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,14,4221,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:bid-complete-8,/guides/bid-complete-8,입찰보증금과 계약보증금 — 납부·면제·귀속 입찰 완전정복 8편,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,16,4136,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:bid-complete-9,/guides/bid-complete-9,입찰 담합과 부정당업자 — 감사 지적 사례 TOP10 입찰 완전정복 9편,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,14,4498,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:bidding-guide,/guides/bidding-guide,입찰 실무 가이드,guides,,05_계약조달,UNSPECIFIED,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,3,2793,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:budget-transfer-guide,/guides/budget-transfer-guide,예산의 전용·이용·이체 실무 가이드,guides,,04_예산회계,UNSPECIFIED,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,2,1725,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-S2 meta description 부재/과단,guides에도 authority metadata 표면 적용,P1
guides:civil-complaint-guide,/guides/civil-complaint-guide,민원 응대 매뉴얼,guides,,99_미분류,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,1,1904,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:concurrent-job-guide,/guides/concurrent-job-guide,공무원 겸직허가 신청 가이드,guides,,02_복무,UNSPECIFIED,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,2,1810,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-S2 meta description 부재/과단,guides에도 authority metadata 표면 적용,P1
guides:contract-flow,/guides/contract-flow,계약 흐름도 — 공무원 계약 업무 전 과정 시각화,guides,,05_계약조달,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,563,3026,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-GD3 본문에 식별 가능한 법령명 없음,guides에도 authority metadata 표면 적용,P1
guides:e-procurement-guide,/guides/e-procurement-guide,나라장터·학교장터 전자계약 가이드,guides,,05_계약조달,EDUCATION_OFFICE|PUBLIC_SCHOOL,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,6,2575,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:estimated-price,/guides/estimated-price,추정가격·예정가격 산정 가이드,guides,,05_계약조달,UNSPECIFIED,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,9,2239,R-GD1 검증 표면 없음(검증배지·검토일 부재),guides에도 authority metadata 표면 적용,P1
guides:goods-selection-committee-guide,/guides/goods-selection-committee-guide,물품선정위원회 운영 가이드,guides,,06_재산물품,UNSPECIFIED,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,3,2440,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-S2 meta description 부재/과단,guides에도 authority metadata 표면 적용,P1
guides:hr-welfare-complete-8,/guides/hr-welfare-complete-8,연말정산 완전정복 — 왕초보 완전정복 8편,guides,,99_미분류,UNSPECIFIED,UNSPECIFIED,SECONDARY_SOURCE,UPDATE,MEDIUM,2026-05,0,13,4745,R-GD2 검토일 2026-05 표기 있으나 1차 출처 미표기 ; R-GD3 본문에 식별 가능한 법령명 없음,official_source_url 채우기,P1
guides:leave-of-absence-guide,/guides/leave-of-absence-guide,공무원 휴직 신청 및 복직 절차 가이드,guides,,02_복무,UNSPECIFIED,LOCAL,UNVERIFIED,UPDATE,MEDIUM,,0,8,1832,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-S2 meta description 부재/과단,guides에도 authority metadata 표면 적용,P1
guides:local-subsidy-complete-1,/guides/local-subsidy-complete-1,지방보조금 완전정복 1편 — 지방보조금이란 무엇인가,guides,,07_보조금위탁,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,13,4854,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-I2 유사 주제 클러스터 — 통합 검토,guides에도 authority metadata 표면 적용,P1
guides:local-subsidy-complete-10,/guides/local-subsidy-complete-10,지방보조금 완전정복 10편 — 실무 Q&A 총정리,guides,,07_보조금위탁,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,12,4817,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-GD3 본문에 식별 가능한 법령명 없음 ; R-I2 유사 주제 클러스터 — 통합 검토,guides에도 authority metadata 표면 적용,P1
guides:local-subsidy-complete-2,/guides/local-subsidy-complete-2,지방보조금 완전정복 2편 — 교부 신청 절차,guides,,07_보조금위탁,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,12,4864,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-I2 유사 주제 클러스터 — 통합 검토,guides에도 authority metadata 표면 적용,P1
guides:local-subsidy-complete-3,/guides/local-subsidy-complete-3,지방보조금 완전정복 3편 — 심사와 교부 결정,guides,,07_보조금위탁,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,UPDATE,MEDIUM,,0,13,4799,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-I2 유사 주제 클러스터 — 통합 검토,guides에도 authority metadata 표면 적용,P1
guides:local-subsidy-complete-4,/guides/local-subsidy-complete-4,지방보조금 완전정복 4편 — 보조금 집행 실무,guides,,07_보조금위탁,UNSPECIFIED,UNSPECIFIED,UNVERIFIED,MERGE,MEDIUM,,0,12,4734,R-GD1 검증 표면 없음(검증배지·검토일 부재) ; R-I1 <title> 완전 중복 — 검색 카니벌라이제이션,guides에도 authority metadata 표면 적용 ; 제목 차별화 또는 통합,P1
